Gender,Scholarship holder,Debtor,Tuition fees up to date,Displaced,Educational special needs,International,Daytime/evening attendance,Mother's qualification,Father's qualification,Course,Application mode,Application order,Mother's occupation,Father's occupation,Previous qualification,Marital status,Nacionality,Previous qualification (grade),Admission grade,Age at enrollment,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Unemployment rate,Inflation rate,GDP,approval_rate_sem1,grade_momentum,evaluation_intensity_sem1,credit_utilization_sem1,financial_stress,parent_education,disengagement_sem1,perfect_sem1
1,0,1,1,0,0,0,1,1,1,9130,39,1,4,10,1,1,1,150.0,110.0,24.0,0.0,5.0,13.0,2.0,12.5,2.0,9.4,-0.8,-3.12,40.0,1.5,2.6,0.0,2,1.0,1,0
0,1,0,1,1,0,0,1,1,1,171,1,1,4,3,1,1,1,163.0,149.7,18.0,0.0,0.0,0.0,0.0,0.0,0.0,13.9,-0.3,0.79,0.0,-14.969999999999999,0.0,0.0,0,1.0,0,1
0,0,0,1,1,0,0,1,1,2,9085,44,1,4,6,39,1,1,140.0,140.0,29.0,0.0,6.0,0.0,0.0,0.0,0.0,15.5,2.8,-4.06,0.0,-14.0,0.0,0.0,1,1.5,0,0
1,0,1,0,0,0,0,1,37,37,9773,39,1,0,0,19,2,1,100.0,163.5,50.0,0.0,6.0,7.0,1.0,15.0,0.0,10.8,1.4,1.74,16.666666666666664,-1.3500000000000014,1.1666666666666667,0.0,3,37.0,0,0
0,0,0,1,1,0,0,1,37,37,9070,17,2,9,9,1,1,1,130.0,123.7,18.0,0.0,6.0,6.0,6.0,12.333333333333334,0.0,7.6,2.6,0.32,100.0,-0.03666666666666707,1.0,0.0,1,37.0,0,1
0,0,0,1,0,0,0,1,19,19,9003,39,1,9,9,1,1,1,133.1,100.0,30.0,0.0,6.0,6.0,0.0,0.0,0.0,11.1,0.6,2.02,0.0,-10.0,1.0,0.0,1,19.0,0,0
1,0,0,1,0,0,0,0,3,19,8014,39,1,4,7,1,1,1,133.1,119.0,39.0,3.0,9.0,10.0,9.0,13.22222222222222,0.0,8.9,1.4,3.51,100.0,1.3222222222222193,1.1111111111111112,0.3333333333333333,1,11.0,0,1
0,1,0,1,1,0,0,1,1,38,9500,1,2,4,7,1,1,1,126.0,124.3,20.0,0.0,8.0,8.0,8.0,12.98125,0.0,9.4,-0.8,-3.12,100.0,0.5512499999999996,1.0,0.0,0,19.5,0,1
0,0,0,0,1,0,0,1,38,37,9853,1,2,5,3,1,1,1,124.0,118.1,18.0,0.0,6.0,11.0,3.0,13.0,0.0,9.4,-0.8,-3.12,50.0,1.1900000000000013,1.8333333333333333,0.0,2,37.5,0,0
0,1,0,1,1,0,0,1,1,19,9500,1,6,9,4,1,1,1,144.0,130.8,19.0,0.0,8.0,8.0,7.0,14.214285714285714,0.0,12.7,3.7,-1.7,87.5,1.1342857142857117,1.0,0.0,0,10.0,0,0
1,0,0,1,0,0,0,1,1,38,9003,18,1,9,6,1,1,1,133.1,101.0,21.0,5.0,11.0,16.0,9.0,11.9,0.0,15.5,2.8,-4.06,81.81818181818183,1.8000000000000007,1.4545454545454546,0.45454545454545453,1,19.5,0,0
1,0,0,1,0,0,0,1,38,1,9003,1,1,9,4,1,1,1,140.0,138.3,18.0,0.0,6.0,7.0,6.0,16.0,0.0,12.4,0.5,1.79,100.0,2.169999999999998,1.1666666666666667,0.0,1,19.5,0,1
0,1,0,1,1,0,0,1,29,38,9500,43,1,90,3,1,1,1,148.0,131.0,22.0,18.0,23.0,23.0,20.0,14.575,3.0,7.6,2.6,0.32,86.95652173913044,1.4749999999999996,1.0,0.782608695652174,0,33.5,1,0
0,0,0,1,1,0,0,1,2,3,9085,39,1,4,7,3,1,1,150.0,173.3,25.0,1.0,6.0,7.0,6.0,16.857142857142858,0.0,13.9,-0.3,0.79,100.0,-0.4728571428571442,1.1666666666666667,0.16666666666666666,1,2.5,0,1
0,1,0,1,0,0,0,1,37,37,9147,17,1,9,7,1,1,1,130.0,119.9,19.0,0.0,5.0,8.0,5.0,12.875,0.0,13.9,-0.3,0.79,100.0,0.8849999999999998,1.6,0.0,0,37.0,0,1
0,1,0,1,0,0,0,1,19,19,9853,1,1,5,7,1,1,1,148.0,141.7,18.0,0.0,6.0,8.0,5.0,13.4,0.0,9.4,-0.8,-3.12,83.33333333333334,-0.7699999999999978,1.3333333333333333,0.0,0,19.0,0,0
0,0,0,1,0,0,0,1,1,19,9085,1,1,3,4,1,1,1,120.0,116.7,20.0,0.0,5.0,12.0,3.0,12.333333333333334,2.0,9.4,-0.8,-3.12,60.0,0.663333333333334,2.4,0.0,1,10.0,1,0
1,1,0,1,1,0,0,1,19,1,9254,17,3,4,4,1,1,1,118.0,115.9,18.0,0.0,6.0,7.0,6.0,12.142857142857142,0.0,8.9,1.4,3.51,100.0,0.5528571428571425,1.1666666666666667,0.0,0,10.0,0,1
1,0,0,1,0,0,0,1,19,6,9773,42,1,4,3,1,1,1,133.1,120.0,27.0,0.0,4.0,8.0,0.0,0.0,0.0,9.4,-0.8,-3.12,0.0,-12.0,2.0,0.0,1,12.5,0,0
0,0,0,1,1,0,0,1,19,19,9500,17,2,5,5,1,1,1,125.0,114.5,18.0,0.0,7.0,11.0,6.0,11.983333333333334,0.0,16.2,0.3,-0.92,85.71428571428571,0.533333333333335,1.5714285714285714,0.0,1,19.0,0,0
0,1,0,1,0,0,0,0,37,37,9991,39,1,9,6,1,2,1,140.0,130.2,39.0,0.0,5.0,13.0,4.0,12.333333333333334,0.0,16.2,0.3,-0.92,80.0,-0.6866666666666656,2.6,0.0,0,37.0,0,0
1,0,0,1,1,0,0,1,1,1,9254,1,1,3,3,1,1,1,111.0,112.4,20.0,0.0,6.0,10.0,6.0,12.333333333333334,0.0,12.4,0.5,1.79,100.0,1.0933333333333337,1.6666666666666667,0.0,1,1.0,0,1
1,0,0,1,0,0,0,0,37,1,9991,39,1,5,5,19,2,1,133.1,138.3,44.0,0.0,5.0,9.0,3.0,11.333333333333334,0.0,13.9,-0.3,0.79,60.0,-2.496666666666668,1.8,0.0,1,19.0,0,0
0,1,0,1,1,0,0,1,1,38,9070,43,1,3,9,1,1,1,135.0,126.4,20.0,5.0,12.0,12.0,12.0,13.25,0.0,15.5,2.8,-4.06,100.0,0.6099999999999994,1.0,0.4166666666666667,0,19.5,0,1
1,0,0,1,1,0,0,1,37,37,171,1,1,9,9,1,1,1,162.0,142.8,21.0,0.0,0.0,0.0,0.0,0.0,0.0,12.7,3.7,-1.7,0.0,-14.280000000000001,0.0,0.0,1,37.0,0,1
1,0,0,1,0,0,0,1,19,3,9238,39,1,9,2,1,4,1,130.0,140.0,50.0,0.0,6.0,7.0,4.0,12.25,0.0,8.9,1.4,3.51,66.66666666666666,-1.75,1.1666666666666667,0.0,1,11.0,0,0
0,0,0,1,1,0,0,1,19,38,9773,1,2,3,9,1,1,1,130.0,126.5,18.0,0.0,6.0,8.0,4.0,12.5,0.0,12.7,3.7,-1.7,66.66666666666666,-0.15000000000000036,1.3333333333333333,0.0,1,28.5,0,0
0,1,0,1,1,0,0,1,1,19,9773,1,2,7,7,1,1,1,137.0,133.2,19.0,0.0,6.0,7.0,6.0,14.714285714285714,0.0,13.9,-0.3,0.79,100.0,1.394285714285715,1.1666666666666667,0.0,0,10.0,0,1
1,0,0,1,0,0,0,1,19,1,9147,43,1,9,5,1,1,1,129.0,112.0,22.0,5.0,9.0,9.0,5.0,11.2,0.0,12.7,3.7,-1.7,55.55555555555556,0.0,1.0,0.5555555555555556,1,10.0,0,0
0,0,1,1,1,0,0,1,38,38,9773,17,5,191,175,1,1,1,113.0,110.2,19.0,0.0,6.0,6.0,5.0,11.6,0.0,8.9,1.4,3.51,83.33333333333334,0.5800000000000001,1.0,0.0,2,38.0,0,0
1,0,0,1,1,0,0,1,3,3,9003,44,1,2,10,39,1,1,160.0,160.0,20.0,0.0,6.0,7.0,6.0,14.0,0.0,12.4,0.5,1.79,100.0,-2.0,1.1666666666666667,0.0,1,3.0,0,1
0,1,0,1,0,0,0,1,1,38,9238,17,1,144,181,1,1,1,125.0,123.3,19.0,0.0,6.0,8.0,6.0,11.5,0.0,12.4,0.5,1.79,100.0,-0.8300000000000001,1.3333333333333333,0.0,0,19.5,0,1
0,1,0,1,1,0,0,1,19,19,9238,1,1,5,5,1,1,1,128.0,124.5,18.0,0.0,6.0,10.0,4.0,12.4,0.0,12.4,0.5,1.79,66.66666666666666,-0.049999999999998934,1.6666666666666667,0.0,0,19.0,0,0
0,0,1,0,0,0,0,1,19,19,9670,51,1,5,5,1,1,1,136.0,122.0,18.0,0.0,5.0,6.0,2.0,12.5,0.0,9.4,-0.8,-3.12,40.0,0.3000000000000007,1.2,0.0,3,19.0,0,0
0,0,0,1,1,0,0,1,1,38,9773,1,3,4,7,1,1,1,158.0,157.0,18.0,0.0,6.0,6.0,6.0,12.666666666666666,0.0,10.8,1.4,1.74,100.0,-3.033333333333333,1.0,0.0,1,19.5,0,1
1,0,1,0,0,0,0,1,1,41,9003,39,1,9,3,1,2,1,168.0,153.9,34.0,0.0,6.0,7.0,0.0,0.0,0.0,12.4,0.5,1.79,0.0,-15.39,1.1666666666666667,0.0,3,21.0,0,0
1,0,0,1,1,0,0,1,19,19,171,1,2,4,7,1,1,1,135.0,149.0,22.0,14.0,17.0,21.0,17.0,12.578947368421051,0.0,11.1,0.6,2.02,100.0,-2.321052631578949,1.2352941176470589,0.8235294117647058,1,19.0,0,1
0,1,0,1,1,0,0,1,19,19,9238,44,1,8,8,39,1,1,140.0,144.3,19.0,3.0,6.0,7.0,6.0,13.142857142857142,0.0,12.4,0.5,1.79,100.0,-1.2871428571428591,1.1666666666666667,0.5,0,19.0,0,1
1,0,0,1,0,0,0,0,37,37,9991,43,1,9,9,1,2,1,110.0,132.5,37.0,7.0,12.0,13.0,12.0,12.25,0.0,9.4,-0.8,-3.12,100.0,-1.0,1.0833333333333333,0.5833333333333334,1,37.0,0,1
0,0,0,0,1,0,0,1,3,1,171,1,1,4,3,1,1,1,145.0,149.9,19.0,0.0,0.0,0.0,0.0,0.0,0.0,16.2,0.3,-0.92,0.0,-14.99,0.0,0.0,2,2.0,0,1
0,0,1,1,1,0,0,1,26,30,9670,1,2,0,5,1,1,1,130.0,128.6,19.0,0.0,5.0,8.0,4.0,12.25,0.0,7.6,2.6,0.32,80.0,-0.6099999999999994,1.6,0.0,2,28.0,0,0
0,0,0,1,0,0,0,1,37,38,9556,39,1,9,9,19,2,1,133.1,123.0,31.0,0.0,7.0,13.0,6.0,11.833333333333334,0.0,12.4,0.5,1.79,85.71428571428571,-0.4666666666666668,1.8571428571428572,0.0,1,37.5,0,0
1,0,0,1,1,0,0,1,19,38,9003,44,1,3,9,39,1,1,140.0,140.0,21.0,0.0,6.0,7.0,6.0,12.857142857142858,0.0,12.4,0.5,1.79,100.0,-1.1428571428571423,1.1666666666666667,0.0,1,28.5,0,1
0,0,0,1,1,0,0,1,1,19,9254,17,1,3,3,1,1,1,115.0,109.4,19.0,0.0,6.0,8.0,6.0,12.666666666666666,0.0,11.1,0.6,2.02,100.0,1.7266666666666648,1.3333333333333333,0.0,1,10.0,0,1
0,0,0,1,1,0,0,1,37,1,9773,1,1,9,7,1,1,1,128.0,124.2,18.0,0.0,6.0,8.0,5.0,13.0,0.0,15.5,2.8,-4.06,83.33333333333334,0.5800000000000001,1.3333333333333333,0.0,1,19.0,0,0
0,1,0,1,0,0,0,1,19,38,9147,17,1,4,8,1,1,1,134.0,129.5,18.0,0.0,5.0,5.0,5.0,11.6,0.0,10.8,1.4,1.74,100.0,-1.3499999999999996,1.0,0.0,0,28.5,0,1
0,0,0,1,1,0,0,1,38,38,9130,1,1,5,8,1,1,1,133.0,120.4,20.0,0.0,5.0,9.0,4.0,12.0,1.0,9.4,-0.8,-3.12,80.0,-0.040000000000000924,1.8,0.0,1,38.0,1,0
0,0,0,1,1,0,0,1,1,39,9238,17,3,5,3,1,1,1,131.0,122.6,18.0,0.0,6.0,7.0,6.0,13.0,0.0,12.4,0.5,1.79,100.0,0.7400000000000002,1.1666666666666667,0.0,1,20.0,0,1
0,0,0,1,0,0,0,0,37,34,8014,7,1,0,0,3,2,1,124.4,130.0,30.0,8.0,10.0,11.0,9.0,12.666666666666666,0.0,7.6,2.6,0.32,90.0,-0.3333333333333339,1.1,0.8,1,35.5,0,0
0,1,1,0,0,0,1,1,37,37,9773,1,3,9,9,1,1,22,161.0,137.9,20.0,0.0,6.0,6.0,6.0,12.5,0.0,10.8,1.4,1.74,100.0,-1.290000000000001,1.0,0.0,2,37.0,0,1
0,1,0,1,0,0,0,1,38,19,9500,39,1,5,7,19,4,1,133.1,140.0,26.0,0.0,7.0,13.0,5.0,12.74,0.0,16.2,0.3,-0.92,71.42857142857143,-1.2599999999999998,1.8571428571428572,0.0,0,28.5,0,0
1,1,0,0,1,0,0,1,3,5,9773,17,2,0,2,1,1,1,133.1,125.8,22.0,0.0,4.0,8.0,0.0,0.0,0.0,7.6,2.6,0.32,0.0,-12.58,2.0,0.0,1,4.0,0,0
1,1,0,1,1,0,0,1,38,1,9147,1,1,5,5,1,1,1,139.0,127.1,22.0,0.0,5.0,8.0,5.0,11.2,0.0,12.7,3.7,-1.7,100.0,-1.5099999999999998,1.6,0.0,0,19.5,0,1
0,1,0,1,1,0,0,1,37,37,9238,39,1,9,9,1,4,1,120.0,125.5,39.0,0.0,6.0,7.0,6.0,14.0,0.0,12.7,3.7,-1.7,100.0,1.4499999999999993,1.1666666666666667,0.0,0,37.0,0,1
0,0,0,1,1,0,0,0,37,38,8014,42,1,90,7,1,1,1,120.0,120.0,30.0,9.0,11.0,19.0,9.0,13.444444444444445,1.0,7.6,2.6,0.32,81.81818181818183,1.4444444444444446,1.7272727272727273,0.8181818181818182,1,37.5,1,0
0,0,0,1,1,0,0,1,1,1,9254,1,3,3,3,1,1,1,115.0,117.5,18.0,0.0,6.0,9.0,4.0,11.25,0.0,9.4,-0.8,-3.12,66.66666666666666,-0.5,1.5,0.0,1,1.0,0,0
0,1,0,1,1,0,0,1,37,37,9500,1,2,7,7,1,1,1,124.0,116.5,20.0,0.0,7.0,9.0,7.0,14.093333333333332,0.0,11.1,0.6,2.02,100.0,2.4433333333333316,1.2857142857142858,0.0,0,37.0,0,1
1,0,0,1,0,0,0,1,3,3,9003,39,1,2,2,1,1,1,140.0,110.0,31.0,0.0,6.0,8.0,6.0,15.125,0.0,16.2,0.3,-0.92,100.0,4.125,1.3333333333333333,0.0,1,3.0,0,1
1,0,0,1,0,0,0,1,1,19,9254,1,1,4,4,1,1,1,126.0,116.9,18.0,0.0,6.0,8.0,6.0,13.571428571428571,0.0,8.9,1.4,3.51,100.0,1.88142857142857,1.3333333333333333,0.0,1,10.0,0,1
0,0,0,1,0,0,0,0,38,37,8014,39,1,5,7,1,4,1,133.1,144.5,45.0,0.0,6.0,13.0,4.0,12.5,0.0,16.2,0.3,-0.92,66.66666666666666,-1.9499999999999993,2.1666666666666665,0.0,1,37.5,0,0
0,0,0,1,1,0,0,1,1,1,9500,1,2,4,10,1,1,1,140.0,128.3,19.0,0.0,8.0,8.0,7.0,12.764285714285714,0.0,10.8,1.4,1.74,87.5,-0.06571428571428761,1.0,0.0,1,1.0,0,0
0,1,0,1,1,0,0,1,37,37,9085,16,2,9,9,1,1,1,136.0,123.4,19.0,0.0,5.0,8.0,5.0,13.166666666666666,2.0,9.4,-0.8,-3.12,100.0,0.8266666666666662,1.6,0.0,0,37.0,1,1
1,1,0,1,1,0,0,1,38,19,171,1,2,9,9,1,1,1,125.0,117.3,21.0,0.0,0.0,0.0,0.0,0.0,0.0,10.8,1.4,1.74,0.0,-11.73,0.0,0.0,0,28.5,0,1
0,1,0,1,1,0,0,0,37,37,9991,44,1,7,7,39,1,1,120.0,120.0,23.0,2.0,6.0,8.0,5.0,11.8,0.0,9.4,-0.8,-3.12,83.33333333333334,-0.1999999999999993,1.3333333333333333,0.3333333333333333,0,37.0,0,0
0,1,0,1,1,0,0,1,19,19,9147,1,1,3,9,1,1,1,121.0,112.6,20.0,0.0,5.0,7.0,5.0,14.2,0.0,11.1,0.6,2.02,100.0,2.9399999999999995,1.4,0.0,0,19.0,0,1
0,0,0,1,1,0,0,1,19,19,9254,1,1,5,8,1,1,1,121.0,117.5,18.0,0.0,6.0,7.0,6.0,10.571428571428571,0.0,16.2,0.3,-0.92,100.0,-1.1785714285714288,1.1666666666666667,0.0,1,19.0,0,1
0,0,1,1,1,0,0,1,37,37,9085,1,1,4,9,1,1,1,150.0,132.1,29.0,4.0,5.0,11.0,4.0,12.5,2.0,12.7,3.7,-1.7,80.0,-0.7099999999999991,2.2,0.8,2,37.0,1,0
0,1,0,1,1,0,0,1,1,37,9085,17,1,4,9,1,1,1,125.0,117.0,19.0,0.0,5.0,6.0,4.0,12.0,0.0,10.8,1.4,1.74,80.0,0.3000000000000007,1.2,0.0,0,19.0,0,0
0,0,1,0,1,0,0,1,19,37,9853,18,4,9,6,1,1,1,118.0,111.4,20.0,0.0,7.0,9.0,0.0,0.0,0.0,11.1,0.6,2.02,0.0,-11.14,1.2857142857142858,0.0,3,28.0,0,0
0,0,0,0,1,0,0,1,34,34,9238,39,1,0,0,1,1,1,140.0,114.0,28.0,0.0,6.0,11.0,1.0,13.0,0.0,9.4,-0.8,-3.12,16.666666666666664,1.5999999999999996,1.8333333333333333,0.0,2,34.0,0,0
1,0,0,1,1,0,0,1,37,37,9130,39,1,6,7,1,4,1,140.0,150.0,34.0,0.0,6.0,9.0,0.0,0.0,0.0,16.2,0.3,-0.92,0.0,-15.0,1.5,0.0,1,37.0,0,0
1,0,0,1,0,0,0,0,34,34,8014,43,2,0,0,3,1,1,130.0,130.0,31.0,8.0,12.0,21.0,12.0,12.333333333333334,0.0,7.6,2.6,0.32,100.0,-0.6666666666666661,1.75,0.6666666666666666,1,34.0,0,1
0,1,0,1,1,0,0,1,37,38,9500,17,5,5,8,1,5,1,143.0,133.5,18.0,0.0,8.0,8.0,7.0,12.114285714285714,0.0,12.7,3.7,-1.7,87.5,-1.2357142857142858,1.0,0.0,0,37.5,0,0
0,0,0,1,1,0,0,1,1,1,9070,1,1,1,1,1,1,1,116.0,110.8,20.0,0.0,6.0,6.0,6.0,12.833333333333334,0.0,12.4,0.5,1.79,100.0,1.7533333333333339,1.0,0.0,1,1.0,0,1
1,0,0,1,0,0,0,1,34,34,9119,7,1,90,90,3,1,1,130.0,130.0,26.0,0.0,5.0,5.0,0.0,0.0,0.0,10.8,1.4,1.74,0.0,-13.0,1.0,0.0,1,34.0,0,0
0,0,0,1,0,0,1,0,38,37,9991,57,1,4,6,1,2,41,133.1,100.0,37.0,5.0,10.0,11.0,7.0,13.428571428571429,0.0,8.9,1.4,3.51,70.0,3.428571428571429,1.1,0.5,1,37.5,0,0
0,0,1,1,1,0,0,1,19,1,9238,1,3,7,10,1,1,1,124.0,116.0,19.0,0.0,6.0,7.0,0.0,0.0,0.0,13.9,-0.3,0.79,0.0,-11.6,1.1666666666666667,0.0,2,10.0,0,0
1,1,0,1,0,0,0,1,38,38,9147,1,1,9,9,1,1,1,124.0,115.6,20.0,0.0,5.0,8.0,5.0,12.375,0.0,13.9,-0.3,0.79,100.0,0.8150000000000013,1.6,0.0,0,38.0,0,1
1,0,0,1,0,0,0,1,38,37,9670,39,1,7,7,1,1,1,120.0,140.0,24.0,0.0,6.0,15.0,4.0,10.5,0.0,15.5,2.8,-4.06,66.66666666666666,-3.5,2.5,0.0,1,37.5,0,0
1,0,0,0,0,0,0,1,37,37,9254,17,1,5,1,1,1,1,126.0,126.0,29.0,0.0,6.0,12.0,0.0,0.0,0.0,9.4,-0.8,-3.12,0.0,-12.6,2.0,0.0,2,37.0,0,0
1,0,0,1,1,0,0,1,3,19,9130,1,1,2,4,1,1,1,138.0,131.0,19.0,0.0,6.0,8.0,4.0,11.6,0.0,11.1,0.6,2.02,66.66666666666666,-1.5,1.3333333333333333,0.0,1,11.0,0,0
0,0,0,1,0,0,0,0,1,1,8014,39,1,4,4,1,1,1,120.0,150.5,27.0,0.0,6.0,6.0,6.0,12.5,0.0,15.5,2.8,-4.06,100.0,-2.5500000000000007,1.0,0.0,1,1.0,0,1
0,0,1,0,0,0,0,1,37,37,9853,43,1,9,9,1,1,1,110.0,107.7,28.0,0.0,6.0,0.0,0.0,0.0,0.0,10.8,1.4,1.74,0.0,-10.77,0.0,0.0,3,37.0,0,0
0,0,0,1,1,0,0,1,37,37,9500,17,2,9,9,1,1,1,140.0,132.5,18.0,0.0,7.0,7.0,6.0,14.316666666666668,0.0,7.6,2.6,0.32,85.71428571428571,1.0666666666666682,1.0,0.0,1,37.0,0,0
0,0,0,1,0,0,0,1,38,37,9500,7,1,7,8,2,1,1,140.0,140.0,29.0,0.0,8.0,14.0,4.0,11.325,1.0,12.7,3.7,-1.7,50.0,-2.6750000000000007,1.75,0.0,1,37.5,1,0
1,0,0,1,1,0,0,1,38,38,9500,39,1,9,8,19,1,1,133.1,106.0,24.0,0.0,7.0,7.0,6.0,12.666666666666666,1.0,7.6,2.6,0.32,85.71428571428571,2.0666666666666664,1.0,0.0,1,38.0,1,0
1,0,0,0,0,0,0,0,37,37,8014,39,1,9,9,1,2,1,150.0,140.0,35.0,0.0,6.0,6.0,6.0,14.0,0.0,9.4,-0.8,-3.12,100.0,0.0,1.0,0.0,2,37.0,0,1
1,0,0,1,1,0,0,1,38,38,9070,43,1,7,7,1,1,1,108.0,105.2,25.0,11.0,17.0,18.0,13.0,11.538461538461538,0.0,12.7,3.7,-1.7,76.47058823529412,1.0184615384615388,1.0588235294117647,0.6470588235294118,1,38.0,0,0
0,0,0,1,0,0,0,0,37,37,8014,39,1,9,9,3,2,1,110.0,160.5,38.0,8.0,11.0,11.0,11.0,12.636363636363637,0.0,13.9,-0.3,0.79,100.0,-3.413636363636364,1.0,0.7272727272727273,1,37.0,0,1
1,0,0,1,0,0,0,1,37,37,9130,39,1,9,6,1,2,1,130.0,160.0,31.0,1.0,6.0,11.0,2.0,12.0,1.0,16.2,0.3,-0.92,33.33333333333333,-4.0,1.8333333333333333,0.16666666666666666,1,37.0,1,0
1,0,0,1,1,0,0,1,2,1,9130,39,1,2,9,19,2,1,133.1,157.0,44.0,1.0,5.0,13.0,4.0,14.0,3.0,10.8,1.4,1.74,80.0,-1.6999999999999993,2.6,0.2,1,1.5,1,0
0,0,0,0,1,0,0,1,37,37,9254,1,2,6,6,1,1,1,112.0,106.1,20.0,0.0,6.0,0.0,0.0,0.0,0.0,11.1,0.6,2.02,0.0,-10.61,0.0,0.0,2,37.0,0,0
1,0,0,1,0,0,0,1,3,1,9085,1,1,2,5,1,1,1,123.0,112.9,18.0,0.0,5.0,5.0,0.0,0.0,0.0,7.6,2.6,0.32,0.0,-11.290000000000001,1.0,0.0,1,2.0,0,0
1,0,0,1,0,0,0,0,1,38,9991,39,1,4,9,1,1,1,130.0,115.0,25.0,0.0,5.0,7.0,0.0,0.0,0.0,16.2,0.3,-0.92,0.0,-11.5,1.4,0.0,1,19.5,0,0
0,0,0,1,0,0,0,1,37,37,9853,39,1,5,5,1,2,1,133.1,116.5,34.0,0.0,7.0,11.0,1.0,10.0,0.0,16.2,0.3,-0.92,14.285714285714285,-1.6500000000000004,1.5714285714285714,0.0,1,37.0,0,0
0,0,1,0,0,0,0,1,19,38,9085,53,1,9,9,42,1,1,140.0,138.2,21.0,7.0,10.0,15.0,8.0,13.75,0.0,8.9,1.4,3.51,80.0,-0.06999999999999851,1.5,0.7,3,28.5,0,0
1,0,0,0,0,0,0,1,37,29,9238,39,1,0,4,1,1,1,133.1,120.5,32.0,0.0,6.0,10.0,2.0,11.0,0.0,7.6,2.6,0.32,33.33333333333333,-1.0500000000000007,1.6666666666666667,0.0,2,33.0,0,0
1,0,0,0,1,0,0,1,14,11,9670,1,3,0,0,1,1,1,134.0,128.4,19.0,0.0,5.0,5.0,0.0,0.0,0.0,7.6,2.6,0.32,0.0,-12.84,1.0,0.0,2,12.5,0,0
0,0,0,1,0,0,0,1,19,19,9254,39,1,4,6,3,1,1,133.1,130.5,38.0,0.0,6.0,0.0,0.0,0.0,0.0,15.5,2.8,-4.06,0.0,-13.05,0.0,0.0,1,19.0,0,0
1,0,0,1,1,0,0,1,37,37,9147,39,2,9,9,1,2,1,120.0,104.7,36.0,0.0,4.0,4.0,0.0,0.0,0.0,10.8,1.4,1.74,0.0,-10.47,1.0,0.0,1,37.0,0,0
0,0,0,1,1,0,0,1,34,34,9773,43,2,0,0,1,1,1,120.0,103.6,27.0,4.0,8.0,11.0,7.0,13.285714285714286,0.0,9.4,-0.8,-3.12,87.5,2.925714285714287,1.375,0.5,1,34.0,0,0
0,1,0,1,0,0,0,1,37,38,9003,44,1,9,6,39,1,1,160.0,160.0,20.0,0.0,6.0,8.0,6.0,12.625,0.0,16.2,0.3,-0.92,100.0,-3.375,1.3333333333333333,0.0,0,37.5,0,1
0,1,0,1,1,0,0,1,1,19,9500,1,1,9,8,1,1,1,124.0,116.7,18.0,0.0,7.0,9.0,0.0,0.0,0.0,15.5,2.8,-4.06,0.0,-11.67,1.2857142857142858,0.0,0,10.0,0,0
0,0,0,1,0,0,0,1,1,37,9085,1,1,4,10,1,1,1,133.0,143.2,19.0,0.0,5.0,7.0,5.0,14.4,0.0,7.6,2.6,0.32,100.0,0.08000000000000185,1.4,0.0,1,19.0,0,1
0,0,0,1,1,0,0,1,1,19,9500,1,2,7,7,1,1,1,140.0,129.9,18.0,0.0,7.0,8.0,7.0,12.92875,0.0,15.5,2.8,-4.06,100.0,-0.06124999999999936,1.1428571428571428,0.0,1,10.0,0,1
0,0,0,1,0,0,0,1,19,19,9003,39,1,9,1,1,1,1,130.0,140.0,26.0,6.0,12.0,13.0,6.0,13.0,0.0,15.5,2.8,-4.06,50.0,-1.0,1.0833333333333333,0.5,1,19.0,0,0
0,0,0,1,0,0,0,1,3,19,9853,1,1,2,3,1,1,1,122.0,112.9,18.0,0.0,7.0,9.0,7.0,11.857142857142858,0.0,16.2,0.3,-0.92,100.0,0.5671428571428567,1.2857142857142858,0.0,1,11.0,0,1
0,1,0,1,0,0,0,1,1,19,9238,1,1,4,9,1,1,1,134.0,129.8,20.0,0.0,6.0,6.0,6.0,11.666666666666666,0.0,15.5,2.8,-4.06,100.0,-1.3133333333333344,1.0,0.0,0,10.0,0,1
0,0,0,1,1,0,0,1,5,43,9130,5,1,2,2,1,1,1,157.0,149.7,18.0,0.0,6.0,6.0,6.0,15.0,0.0,8.9,1.4,3.51,100.0,0.030000000000001137,1.0,0.0,1,24.0,0,1
1,0,0,1,1,0,0,1,1,19,171,1,1,10,5,1,1,1,145.0,150.6,18.0,0.0,0.0,0.0,0.0,0.0,0.0,10.8,1.4,1.74,0.0,-15.059999999999999,0.0,0.0,1,10.0,0,1
1,0,0,1,1,0,0,1,38,19,9238,1,1,8,10,1,1,1,116.0,110.8,19.0,0.0,6.0,0.0,0.0,0.0,0.0,16.2,0.3,-0.92,0.0,-11.08,0.0,0.0,1,28.5,0,0
0,0,1,0,1,0,0,1,37,37,9853,1,1,9,9,1,1,1,125.0,114.9,21.0,0.0,6.0,8.0,3.0,13.666666666666666,0.0,15.5,2.8,-4.06,50.0,2.176666666666666,1.3333333333333333,0.0,3,37.0,0,0
0,0,0,1,1,0,0,1,3,19,9085,17,1,5,5,1,1,1,142.0,130.8,18.0,0.0,5.0,9.0,3.0,13.666666666666666,1.0,12.7,3.7,-1.7,60.0,0.5866666666666642,1.8,0.0,1,11.0,1,0
