Gender,Scholarship holder,Debtor,Tuition fees up to date,Displaced,Educational special needs,International,Daytime/evening attendance,Mother's qualification,Father's qualification,Previous qualification (grade),Admission grade,Age at enrollment,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations),Unemployment rate,Inflation rate,GDP,approval_rate_sem1,approval_rate_sem2,grade_momentum,grade_decline,evaluation_intensity_sem1,credit_utilization_sem1,total_course_load,financial_stress,parent_education,disengagement_sem1,perfect_sem1,failed_units_sem1,failed_units_sem2,failed_units_total,grade_per_approved_unit_sem1,Course,Application mode,Application order,Mother's occupation,Father's occupation,Previous qualification,Marital status,Nacionality
0,0,0,1,1,0,0,1,37,38,119.0,124.6,20.0,0.0,6.0,6.0,6.0,12.5,0.0,0.0,6.0,6.0,6.0,12.666666666666666,0.0,7.6,2.6,0.32,100.0,100.0,0.040000000000000924,-0.16666666666666607,1.0,0.0,12.0,1,37.5,0,1,0.0,0.0,0.0,2.0833333333333335,4,4,0,24,32,0,0,0
1,1,0,1,0,0,0,1,1,1,140.0,142.2,21.0,6.0,11.0,11.0,11.0,12.636363636363637,0.0,3.0,9.0,11.0,9.0,12.6,0.0,8.9,1.4,3.51,100.0,100.0,-1.5836363636363622,0.03636363636363704,1.0,0.5454545454545454,20.0,0,1.0,0,1,0.0,0.0,0.0,1.1487603305785123,8,13,0,21,30,10,0,0
0,1,1,1,1,0,0,1,19,19,124.0,138.4,19.0,1.0,6.0,8.0,6.0,13.285714285714286,1.0,0.0,6.0,8.0,6.0,12.5,0.0,13.9,-0.3,0.79,100.0,100.0,-0.5542857142857134,0.7857142857142865,1.3333333333333333,0.16666666666666666,12.0,1,19.0,1,1,0.0,0.0,0.0,2.2142857142857144,4,0,0,24,33,0,0,0
0,0,0,1,0,0,0,1,3,19,133.1,110.0,28.0,0.0,6.0,15.0,4.0,12.0,0.0,0.0,6.0,14.0,4.0,12.0,0.0,11.1,0.6,2.02,66.66666666666666,66.66666666666666,1.0,0.0,2.5,0.0,12.0,1,11.0,0,0,2.0,2.0,4.0,3.0,5,7,0,17,33,0,0,0
0,0,0,1,0,0,0,1,2,2,133.1,103.0,62.0,0.0,6.0,7.0,6.0,15.0,0.0,0.0,6.0,10.0,6.0,12.833333333333334,0.0,10.8,1.4,1.74,100.0,100.0,4.699999999999999,2.166666666666666,1.1666666666666667,0.0,12.0,1,2.0,0,1,0.0,0.0,0.0,2.5,10,7,0,17,26,0,3,0
0,0,0,1,1,0,0,1,19,1,120.0,115.1,19.0,0.0,6.0,8.0,6.0,13.857142857142858,0.0,0.0,6.0,9.0,5.0,13.4,0.0,13.9,-0.3,0.79,100.0,83.33333333333334,2.347142857142858,0.4571428571428573,1.3333333333333333,0.0,12.0,1,10.0,0,1,0.0,1.0,1.0,2.3095238095238098,5,0,0,23,31,0,0,0
0,0,0,1,1,0,0,1,38,38,128.0,121.0,19.0,0.0,6.0,8.0,6.0,13.5,0.0,0.0,6.0,9.0,6.0,13.571428571428571,0.0,11.1,0.6,2.02,100.0,100.0,1.4000000000000004,-0.07142857142857117,1.3333333333333333,0.0,12.0,1,38.0,0,1,0.0,0.0,0.0,2.25,13,0,3,18,31,0,0,0
0,1,0,1,1,1,0,1,38,38,154.0,156.5,18.0,0.0,6.0,8.0,6.0,11.714285714285714,0.0,0.0,6.0,6.0,6.0,14.666666666666666,0.0,12.7,3.7,-1.7,100.0,100.0,-3.935714285714287,-2.9523809523809526,1.3333333333333333,0.0,12.0,0,38.0,0,1,0.0,0.0,0.0,1.9523809523809523,9,0,0,24,33,0,0,0
0,1,0,1,0,0,0,0,1,37,150.0,146.7,21.0,3.0,6.0,6.0,6.0,14.666666666666666,0.0,2.0,6.0,6.0,6.0,13.833333333333334,0.0,12.4,0.5,1.79,100.0,100.0,-0.003333333333332078,0.8333333333333321,1.0,0.5,12.0,0,19.0,0,1,0.0,0.0,0.0,2.444444444444444,2,10,0,24,31,7,0,0
1,0,0,1,1,0,0,1,37,37,140.0,124.3,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.6,2.6,0.32,0.0,0.0,-12.43,0.0,0.0,0.0,0.0,1,37.0,0,1,0.0,0.0,0.0,0.0,0,0,2,24,33,0,0,0
1,0,0,1,1,0,0,1,1,19,126.0,100.0,22.0,0.0,5.0,11.0,0.0,0.0,0.0,0.0,5.0,7.0,1.0,10.0,1.0,16.2,0.3,-0.92,0.0,20.0,-10.0,-10.0,2.2,0.0,10.0,1,10.0,0,0,5.0,4.0,9.0,0.0,8,9,1,18,27,0,0,0
1,1,0,1,0,0,0,1,37,38,128.0,121.7,20.0,0.0,5.0,5.0,5.0,12.4,0.0,0.0,5.0,5.0,4.0,10.75,0.0,9.4,-0.8,-3.12,100.0,80.0,0.23000000000000043,1.6500000000000004,1.0,0.0,10.0,0,37.5,0,1,0.0,1.0,1.0,2.48,13,4,1,20,32,0,0,0
0,1,0,1,0,1,0,1,19,38,136.0,121.7,20.0,0.0,6.0,9.0,6.0,11.875,0.0,0.0,6.0,7.0,6.0,14.428571428571429,0.0,16.2,0.3,-0.92,100.0,100.0,-0.29499999999999993,-2.553571428571429,1.5,0.0,12.0,0,28.5,0,1,0.0,0.0,0.0,1.9791666666666667,9,0,0,24,33,0,0,0
1,0,0,1,0,0,0,1,38,38,132.0,126.1,20.0,0.0,6.0,9.0,4.0,10.75,0.0,0.0,6.0,12.0,0.0,0.0,0.0,7.6,2.6,0.32,66.66666666666666,0.0,-1.8599999999999994,10.75,1.5,0.0,12.0,1,38.0,0,0,2.0,6.0,8.0,2.6875,10,4,0,0,29,0,0,0
0,0,0,1,0,0,0,0,38,38,130.0,120.0,27.0,0.0,5.0,12.0,5.0,10.6,0.0,0.0,5.0,10.0,5.0,11.0,0.0,9.4,-0.8,-3.12,100.0,100.0,-1.4000000000000004,-0.40000000000000036,2.4,0.0,10.0,1,38.0,0,1,0.0,0.0,0.0,2.12,16,7,0,24,33,0,0,0
0,0,0,1,1,0,0,1,19,19,134.0,125.8,18.0,0.0,7.0,8.0,7.0,14.91875,0.0,0.0,8.0,8.0,8.0,15.355,0.0,15.5,2.8,-4.06,100.0,100.0,2.338749999999999,-0.43625000000000114,1.1428571428571428,0.0,15.0,1,19.0,0,1,0.0,0.0,0.0,2.13125,11,0,1,24,33,0,0,0
0,0,0,1,0,0,0,1,38,19,147.0,147.3,18.0,0.0,7.0,7.0,6.0,13.966666666666669,0.0,0.0,7.0,7.0,6.0,13.966666666666669,0.0,7.6,2.6,0.32,85.71428571428571,85.71428571428571,-0.7633333333333319,0.0,1.0,0.0,14.0,1,28.5,0,0,1.0,1.0,2.0,2.327777777777778,11,0,0,20,32,0,0,0
0,0,0,1,0,0,0,1,1,1,130.0,123.8,18.0,0.0,5.0,7.0,4.0,12.0,0.0,0.0,5.0,6.0,5.0,12.0,0.0,7.6,2.6,0.32,80.0,100.0,-0.379999999999999,0.0,1.4,0.0,10.0,1,1.0,0,0,1.0,0.0,1.0,3.0,7,4,0,19,29,0,0,0
0,1,0,1,1,0,0,1,1,2,132.0,128.2,19.0,0.0,6.0,7.0,6.0,12.333333333333334,0.0,0.0,6.0,6.0,6.0,13.5,0.0,9.4,-0.8,-3.12,100.0,100.0,-0.4866666666666646,-1.166666666666666,1.1666666666666667,0.0,12.0,0,1.5,0,1,0.0,0.0,0.0,2.055555555555556,14,0,1,24,27,0,0,0
0,1,0,1,0,0,0,0,19,1,133.1,118.0,20.0,0.0,6.0,6.0,6.0,11.666666666666666,0.0,0.0,6.0,12.0,5.0,14.0,0.0,10.8,1.4,1.74,100.0,83.33333333333334,-0.13333333333333464,-2.333333333333334,1.0,0.0,12.0,0,10.0,0,1,0.0,1.0,1.0,1.9444444444444444,2,4,1,1,1,0,0,0
1,0,0,1,0,0,0,1,19,38,130.0,122.5,19.0,0.0,5.0,11.0,4.0,12.0,1.0,0.0,5.0,9.0,5.0,12.6,0.0,9.4,-0.8,-3.12,80.0,100.0,-0.25,-0.5999999999999996,2.2,0.0,10.0,1,28.5,1,0,1.0,0.0,1.0,3.0,7,4,0,19,31,0,0,0
0,0,0,1,1,0,0,1,19,19,117.0,116.3,24.0,0.0,6.0,9.0,4.0,12.6,0.0,0.0,6.0,6.0,4.0,11.5,0.0,12.7,3.7,-1.7,66.66666666666666,66.66666666666666,0.9700000000000006,1.0999999999999996,1.5,0.0,12.0,1,19.0,0,0,2.0,2.0,4.0,3.15,10,0,0,24,33,0,0,0
0,0,1,0,1,0,0,1,19,37,118.0,111.4,20.0,0.0,7.0,9.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,11.1,0.6,2.02,0.0,0.0,-11.14,0.0,1.2857142857142858,0.0,13.0,3,28.0,0,0,7.0,6.0,13.0,0.0,15,5,3,24,30,0,0,0
0,0,0,1,1,0,0,1,19,19,127.0,129.8,22.0,0.0,5.0,8.0,3.0,10.333333333333334,0.0,0.0,5.0,11.0,2.0,10.0,0.0,7.6,2.6,0.32,60.0,40.0,-2.6466666666666665,0.3333333333333339,1.6,0.0,10.0,1,19.0,0,0,2.0,3.0,5.0,3.4444444444444446,8,0,0,20,29,0,0,0
0,0,0,1,1,0,0,1,34,34,123.0,113.3,20.0,0.0,7.0,8.0,4.0,11.95,0.0,0.0,7.0,8.0,4.0,11.95,0.0,7.6,2.6,0.32,57.14285714285714,57.14285714285714,0.6199999999999992,0.0,1.1428571428571428,0.0,14.0,1,34.0,0,0,3.0,3.0,6.0,2.9875,11,0,1,25,34,0,0,0
0,0,0,1,1,0,0,1,1,1,130.0,130.0,22.0,0.0,6.0,7.0,6.0,17.0,0.0,0.0,6.0,7.0,6.0,16.285714285714285,0.0,11.1,0.6,2.02,100.0,100.0,4.0,0.7142857142857153,1.1666666666666667,0.0,12.0,1,1.0,0,1,0.0,0.0,0.0,2.8333333333333335,5,15,0,19,28,9,0,0
0,1,0,1,1,0,0,1,37,37,132.0,128.3,19.0,0.0,7.0,8.0,7.0,14.70625,0.0,0.0,8.0,8.0,8.0,14.4775,0.0,15.5,2.8,-4.06,100.0,100.0,1.8762499999999989,0.22875000000000156,1.1428571428571428,0.0,15.0,0,37.0,0,1,0.0,0.0,0.0,2.100892857142857,11,4,2,24,31,0,0,0
0,1,0,1,1,0,0,1,37,37,108.0,108.0,20.0,0.0,6.0,10.0,4.0,11.6,0.0,0.0,6.0,10.0,4.0,11.75,0.0,12.7,3.7,-1.7,66.66666666666666,66.66666666666666,0.7999999999999989,-0.15000000000000036,1.6666666666666667,0.0,12.0,0,37.0,0,0,2.0,2.0,4.0,2.9,10,4,1,24,31,0,0,0
0,1,0,1,1,0,0,1,1,1,140.0,123.5,19.0,0.0,8.0,8.0,8.0,14.75,0.0,0.0,8.0,8.0,8.0,14.75,0.0,9.4,-0.8,-3.12,100.0,100.0,2.4000000000000004,0.0,1.0,0.0,16.0,0,1.0,0,1,0.0,0.0,0.0,1.84375,11,0,0,19,28,0,0,0
1,0,0,1,0,0,0,0,1,4,120.0,118.1,28.0,13.0,15.0,17.0,13.0,12.0,0.0,9.0,13.0,13.0,9.0,11.333333333333334,0.0,8.9,1.4,3.51,86.66666666666667,69.23076923076923,0.19000000000000128,0.6666666666666661,1.1333333333333333,0.8666666666666667,28.0,1,2.5,0,0,2.0,4.0,6.0,0.9230769230769231,16,12,0,19,2,7,0,0
0,1,0,1,1,0,0,1,19,38,147.0,135.8,19.0,0.0,6.0,8.0,6.0,12.714285714285714,0.0,0.0,6.0,12.0,5.0,11.0,0.0,13.9,-0.3,0.79,100.0,83.33333333333334,-0.8657142857142883,1.7142857142857135,1.3333333333333333,0.0,12.0,0,28.5,0,1,0.0,1.0,1.0,2.119047619047619,9,0,1,24,32,0,0,0
1,0,0,1,1,0,0,1,1,19,158.0,117.1,20.0,1.0,7.0,7.0,6.0,13.833333333333334,0.0,1.0,6.0,7.0,5.0,13.0,0.0,8.9,1.4,3.51,85.71428571428571,83.33333333333334,2.123333333333335,0.8333333333333339,1.0,0.14285714285714285,13.0,1,10.0,0,0,1.0,1.0,2.0,2.305555555555556,14,12,0,23,32,0,0,0
0,0,0,1,1,0,0,1,19,1,117.4,117.4,21.0,4.0,7.0,10.0,6.0,11.333333333333334,0.0,1.0,5.0,6.0,5.0,11.2,0.0,11.1,0.6,2.02,85.71428571428571,100.0,-0.4066666666666663,0.13333333333333464,1.4285714285714286,0.5714285714285714,12.0,1,10.0,0,0,1.0,0.0,1.0,1.888888888888889,8,10,0,19,33,7,0,0
0,0,0,1,0,0,0,1,1,19,120.0,116.7,20.0,0.0,5.0,12.0,3.0,12.333333333333334,2.0,0.0,5.0,8.0,3.0,13.0,1.0,9.4,-0.8,-3.12,60.0,60.0,0.663333333333334,-0.6666666666666661,2.4,0.0,10.0,1,10.0,1,0,2.0,2.0,4.0,4.111111111111112,5,0,0,18,28,0,0,0
0,0,0,1,1,0,0,1,19,19,120.0,118.6,19.0,0.0,5.0,8.0,5.0,10.8,0.0,0.0,5.0,9.0,4.0,11.25,2.0,16.2,0.3,-0.92,100.0,80.0,-1.0599999999999987,-0.4499999999999993,1.6,0.0,10.0,1,19.0,0,1,0.0,1.0,1.0,2.16,8,0,1,24,31,0,0,0
0,0,0,1,1,0,1,1,1,1,137.0,124.4,20.0,0.0,7.0,8.0,7.0,12.728571428571428,0.0,0.0,8.0,8.0,8.0,14.625,0.0,15.5,2.8,-4.06,100.0,100.0,0.2885714285714265,-1.8964285714285722,1.1428571428571428,0.0,15.0,1,1.0,0,1,0.0,0.0,0.0,1.8183673469387753,12,4,1,22,31,0,0,15
1,0,0,1,1,0,0,1,38,38,133.1,106.0,24.0,0.0,7.0,7.0,6.0,12.666666666666666,1.0,0.0,7.0,7.0,6.0,12.666666666666666,1.0,7.6,2.6,0.32,85.71428571428571,85.71428571428571,2.0666666666666664,0.0,1.0,0.0,14.0,1,38.0,1,0,1.0,1.0,2.0,2.111111111111111,11,7,0,24,32,3,0,0
0,0,0,1,1,0,0,0,37,1,110.0,108.7,43.0,0.0,6.0,6.0,6.0,13.0,0.0,0.0,6.0,6.0,6.0,12.5,0.0,9.4,-0.8,-3.12,100.0,100.0,2.129999999999999,0.5,1.0,0.0,12.0,1,19.0,0,1,0.0,0.0,0.0,2.1666666666666665,2,0,1,24,2,0,1,0
0,0,0,0,1,0,0,1,37,37,130.0,119.9,34.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,9.4,-0.8,-3.12,0.0,0.0,-11.99,0.0,1.0,0.0,10.0,2,37.0,0,0,5.0,5.0,10.0,0.0,8,5,3,24,33,0,0,0
1,0,0,0,1,0,0,0,1,1,120.0,96.0,38.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,8.9,1.4,3.51,0.0,0.0,-9.6,0.0,1.0,0.0,10.0,2,1.0,0,0,5.0,5.0,10.0,0.0,16,7,0,20,29,0,0,0
0,0,0,1,1,0,0,1,1,1,135.0,130.1,18.0,0.0,6.0,6.0,6.0,13.666666666666666,0.0,0.0,6.0,7.0,6.0,13.0,0.0,15.5,2.8,-4.06,100.0,100.0,0.6566666666666663,0.6666666666666661,1.0,0.0,12.0,1,1.0,0,1,0.0,0.0,0.0,2.2777777777777777,14,0,2,18,29,0,0,0
0,0,1,0,1,0,0,1,1,1,133.1,105.0,24.0,0.0,6.0,14.0,6.0,11.285714285714286,0.0,0.0,6.0,16.0,3.0,10.333333333333334,0.0,8.9,1.4,3.51,100.0,50.0,0.7857142857142865,0.9523809523809526,2.3333333333333335,0.0,12.0,3,1.0,0,1,0.0,3.0,3.0,1.8809523809523812,10,7,0,24,30,0,0,0
0,0,0,1,1,0,0,1,38,38,129.0,118.5,18.0,0.0,6.0,6.0,6.0,10.666666666666666,0.0,0.0,6.0,6.0,6.0,11.5,0.0,7.6,2.6,0.32,100.0,100.0,-1.1833333333333336,-0.8333333333333339,1.0,0.0,12.0,1,38.0,0,1,0.0,0.0,0.0,1.7777777777777777,10,0,0,21,30,0,0,0
0,0,0,1,1,0,0,1,19,1,143.0,144.4,20.0,0.0,6.0,7.0,6.0,13.5,0.0,0.0,6.0,6.0,6.0,13.0,0.0,10.8,1.4,1.74,100.0,100.0,-0.9400000000000013,0.5,1.1666666666666667,0.0,12.0,1,10.0,0,1,0.0,0.0,0.0,2.25,9,0,0,24,33,0,0,0
1,0,0,1,0,0,0,1,3,19,143.0,126.8,19.0,0.0,8.0,8.0,7.0,14.535714285714286,0.0,0.0,8.0,8.0,7.0,14.535714285714286,0.0,10.8,1.4,1.74,87.5,87.5,1.8557142857142868,0.0,1.0,0.0,16.0,1,11.0,0,0,1.0,1.0,2.0,2.076530612244898,11,0,0,18,2,0,0,0
0,0,0,1,0,0,0,1,38,38,133.1,114.8,28.0,0.0,7.0,15.0,1.0,10.75,0.0,0.0,7.0,10.0,1.0,10.0,0.0,13.9,-0.3,0.79,14.285714285714285,14.285714285714285,-0.7300000000000004,0.75,2.142857142857143,0.0,14.0,1,38.0,0,0,6.0,6.0,12.0,10.75,11,7,0,24,33,3,0,0
1,0,0,0,0,0,0,1,37,37,120.0,130.0,55.0,0.0,6.0,8.0,5.0,11.4,0.0,0.0,6.0,9.0,5.0,12.4,0.0,10.8,1.4,1.74,83.33333333333334,83.33333333333334,-1.5999999999999996,-1.0,1.3333333333333333,0.0,12.0,2,37.0,0,0,1.0,1.0,2.0,2.2800000000000002,14,7,0,19,33,2,2,0
1,0,0,0,0,0,0,1,3,19,140.0,140.0,35.0,0.0,6.0,10.0,5.0,15.2,0.0,1.0,6.0,9.0,1.0,11.0,0.0,15.5,2.8,-4.06,83.33333333333334,16.666666666666664,1.1999999999999993,4.199999999999999,1.6666666666666667,0.0,12.0,2,11.0,0,0,1.0,5.0,6.0,3.04,3,15,0,17,2,5,0,0
0,0,0,1,0,0,0,1,38,37,130.0,133.2,20.0,5.0,9.0,15.0,9.0,11.666666666666666,0.0,2.0,7.0,8.0,7.0,11.714285714285714,0.0,7.6,2.6,0.32,100.0,100.0,-1.6533333333333324,-0.04761904761904745,1.6666666666666667,0.5555555555555556,16.0,1,37.5,0,1,0.0,0.0,0.0,1.2962962962962963,9,9,0,24,31,0,0,0
0,1,0,1,1,0,0,1,19,19,125.0,121.5,19.0,0.0,6.0,9.0,6.0,10.857142857142858,0.0,0.0,6.0,7.0,6.0,11.666666666666666,0.0,12.4,0.5,1.79,100.0,100.0,-1.2928571428571427,-0.8095238095238084,1.5,0.0,12.0,0,19.0,0,1,0.0,0.0,0.0,1.8095238095238095,9,0,0,24,33,0,0,0
1,0,1,0,0,0,0,1,37,37,133.1,130.0,32.0,0.0,6.0,8.0,3.0,13.0,0.0,4.0,10.0,14.0,6.0,11.428571428571429,0.0,16.2,0.3,-0.92,50.0,60.0,0.0,1.5714285714285712,1.3333333333333333,0.0,16.0,3,37.0,0,0,3.0,4.0,7.0,4.333333333333333,3,7,0,19,31,0,0,0
0,0,0,1,0,0,0,1,3,2,150.0,150.0,35.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,13.9,-0.3,0.79,0.0,0.0,-15.0,0.0,0.0,0.0,10.0,1,2.5,0,0,5.0,5.0,10.0,0.0,6,15,0,17,26,5,0,0
0,1,0,1,1,0,0,1,37,37,139.0,133.5,18.0,0.0,8.0,8.0,7.0,15.228571428571428,0.0,0.0,8.0,8.0,7.0,15.228571428571428,0.0,12.7,3.7,-1.7,87.5,87.5,1.8785714285714281,0.0,1.0,0.0,16.0,0,37.0,0,0,1.0,1.0,2.0,2.1755102040816325,11,4,5,24,30,0,0,0
1,0,0,1,0,0,0,0,37,37,100.0,128.2,46.0,6.0,10.0,13.0,9.0,12.2,0.0,4.0,10.0,12.0,10.0,12.8,0.0,7.6,2.6,0.32,90.0,100.0,-0.6199999999999992,-0.6000000000000014,1.3,0.6,20.0,1,37.0,0,0,1.0,0.0,1.0,1.3555555555555554,16,9,0,24,33,0,1,0
0,0,0,1,0,0,0,1,19,19,130.0,120.0,25.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,11.1,0.6,2.02,0.0,0.0,-12.0,0.0,1.0,0.0,12.0,1,19.0,0,0,6.0,6.0,12.0,0.0,3,7,0,24,33,0,0,0
0,0,0,1,1,0,0,1,19,38,139.0,128.5,19.0,0.0,8.0,10.0,6.0,13.066666666666668,0.0,0.0,8.0,10.0,6.0,13.066666666666668,0.0,12.7,3.7,-1.7,75.0,75.0,0.21666666666666856,0.0,1.25,0.0,16.0,1,28.5,0,0,2.0,2.0,4.0,2.177777777777778,11,0,5,19,33,0,0,0
1,0,1,0,0,0,0,1,19,37,110.0,120.0,31.0,0.0,6.0,15.0,1.0,11.0,0.0,0.0,6.0,10.0,0.0,0.0,0.0,16.2,0.3,-0.92,16.666666666666664,0.0,-1.0,11.0,2.5,0.0,12.0,3,28.0,0,0,5.0,6.0,11.0,11.0,3,7,0,24,30,0,0,0
0,1,0,1,0,0,0,1,37,38,131.0,128.9,18.0,0.0,5.0,7.0,5.0,11.6,0.0,0.0,5.0,11.0,5.0,11.4,4.0,16.2,0.3,-0.92,100.0,100.0,-1.290000000000001,0.1999999999999993,1.4,0.0,10.0,0,37.5,0,1,0.0,0.0,0.0,2.32,8,4,4,20,29,0,0,0
1,0,0,0,1,0,0,1,37,12,160.0,149.5,19.0,0.0,6.0,6.0,6.0,13.0,0.0,0.0,6.0,8.0,6.0,13.0,0.0,13.9,-0.3,0.79,100.0,100.0,-1.9499999999999993,0.0,1.0,0.0,12.0,2,24.5,0,1,0.0,0.0,0.0,2.1666666666666665,13,2,0,24,33,0,0,0
1,0,0,1,0,0,0,0,37,19,116.0,118.5,23.0,0.0,5.0,6.0,4.0,13.0,0.0,0.0,5.0,5.0,5.0,13.0,0.0,7.6,2.6,0.32,80.0,100.0,1.1500000000000004,0.0,1.2,0.0,10.0,1,28.0,0,0,1.0,0.0,1.0,3.25,16,4,1,24,28,0,0,0
0,0,0,1,0,0,0,0,37,37,133.1,113.4,33.0,0.0,5.0,14.0,1.0,10.0,0.0,0.0,5.0,13.0,2.0,12.0,0.0,12.4,0.5,1.79,20.0,40.0,-1.3399999999999999,-2.0,2.8,0.0,10.0,1,37.0,0,0,4.0,3.0,7.0,10.0,16,7,0,24,33,0,1,0
0,0,0,1,1,0,0,1,3,1,130.0,126.9,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.7,3.7,-1.7,0.0,0.0,-12.690000000000001,0.0,0.0,0.0,0.0,1,2.0,0,1,0.0,0.0,0.0,0.0,0,4,0,24,33,0,0,0
0,0,0,1,1,0,0,1,3,19,142.0,130.8,18.0,0.0,5.0,9.0,3.0,13.666666666666666,1.0,0.0,5.0,5.0,5.0,12.0,0.0,12.7,3.7,-1.7,60.0,100.0,0.5866666666666642,1.666666666666666,1.8,0.0,10.0,1,11.0,1,0,2.0,0.0,2.0,4.555555555555555,5,4,0,20,29,0,0,0
0,1,0,1,1,0,0,1,38,37,131.0,127.2,18.0,0.0,6.0,6.0,6.0,15.0,0.0,0.0,6.0,6.0,6.0,12.833333333333334,0.0,8.9,1.4,3.51,100.0,100.0,2.2799999999999994,2.166666666666666,1.0,0.0,12.0,0,37.5,0,1,0.0,0.0,0.0,2.5,14,0,2,22,31,0,0,0
0,1,1,1,0,0,0,1,37,19,130.0,140.0,34.0,0.0,6.0,7.0,6.0,16.142857142857142,0.0,0.0,6.0,10.0,6.0,16.2,0.0,9.4,-0.8,-3.12,100.0,100.0,2.1428571428571423,-0.05714285714285694,1.1666666666666667,0.0,12.0,1,28.0,0,1,0.0,0.0,0.0,2.6904761904761902,15,7,0,22,27,0,1,0
0,0,0,1,0,0,0,1,3,3,136.0,130.8,18.0,0.0,7.0,7.0,7.0,14.05714285714286,0.0,0.0,8.0,9.0,8.0,14.6,0.0,16.2,0.3,-0.92,100.0,100.0,0.9771428571428586,-0.5428571428571392,1.0,0.0,15.0,1,3.0,0,1,0.0,0.0,0.0,2.008163265306123,11,5,0,18,27,0,0,0
1,0,0,1,1,0,0,1,1,19,148.0,118.4,30.0,0.0,5.0,7.0,5.0,13.4,0.0,0.0,5.0,7.0,4.0,13.25,0.0,8.9,1.4,3.51,100.0,80.0,1.5600000000000005,0.15000000000000036,1.4,0.0,10.0,1,10.0,0,1,0.0,1.0,1.0,2.68,8,12,0,24,30,0,0,0
1,0,0,1,1,0,0,1,3,19,135.0,123.5,22.0,0.0,6.0,12.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,16.2,0.3,-0.92,0.0,0.0,-12.35,0.0,2.0,0.0,12.0,1,11.0,0,0,6.0,6.0,12.0,0.0,13,9,1,1,31,0,0,0
0,0,0,1,1,0,0,1,19,19,125.0,118.0,19.0,0.0,5.0,7.0,5.0,13.6,0.0,0.0,5.0,6.0,5.0,12.2,0.0,8.9,1.4,3.51,100.0,100.0,1.799999999999999,1.4000000000000004,1.4,0.0,10.0,1,19.0,0,1,0.0,0.0,0.0,2.7199999999999998,8,4,3,20,29,0,0,0
0,1,0,1,1,0,0,1,19,37,116.0,109.0,23.0,0.0,7.0,8.0,6.0,12.993333333333334,0.0,0.0,8.0,9.0,8.0,12.66875,0.0,11.1,0.6,2.02,85.71428571428571,100.0,2.0933333333333337,0.3245833333333348,1.1428571428571428,0.0,15.0,0,28.0,0,0,1.0,0.0,1.0,2.1655555555555557,11,0,1,18,27,0,0,0
1,0,0,0,1,0,0,1,19,3,141.0,137.9,20.0,0.0,5.0,6.0,3.0,12.0,0.0,0.0,5.0,5.0,4.0,12.75,0.0,7.6,2.6,0.32,60.0,80.0,-1.790000000000001,-0.75,1.2,0.0,10.0,2,11.0,0,0,2.0,1.0,3.0,4.0,13,0,0,19,0,0,0,0
0,1,0,1,1,0,0,1,3,19,131.0,127.2,19.0,0.0,7.0,7.0,7.0,13.801428571428572,0.0,0.0,8.0,8.0,8.0,14.575,0.0,11.1,0.6,2.02,100.0,100.0,1.081428571428571,-0.7735714285714277,1.0,0.0,15.0,0,11.0,0,1,0.0,0.0,0.0,1.9716326530612245,11,4,5,20,29,0,0,0
1,1,0,1,1,0,0,1,1,3,121.0,113.0,18.0,0.0,6.0,7.0,6.0,11.666666666666666,0.0,0.0,6.0,12.0,5.0,10.2,0.0,12.4,0.5,1.79,100.0,83.33333333333334,0.36666666666666536,1.4666666666666668,1.1666666666666667,0.0,12.0,0,2.0,0,1,0.0,1.0,1.0,1.9444444444444444,14,0,0,18,31,0,0,0
1,0,1,1,0,0,0,0,3,5,150.0,135.8,29.0,1.0,5.0,9.0,3.0,11.0,0.0,0.0,5.0,11.0,2.0,13.5,0.0,12.7,3.7,-1.7,60.0,40.0,-2.580000000000002,-2.5,1.8,0.2,10.0,2,4.0,0,0,2.0,3.0,5.0,3.6666666666666665,16,7,0,17,26,0,0,0
0,0,0,1,1,0,0,1,37,38,130.0,133.9,18.0,0.0,6.0,10.0,5.0,12.2,0.0,0.0,6.0,8.0,4.0,11.25,0.0,9.4,-0.8,-3.12,83.33333333333334,66.66666666666666,-1.1900000000000013,0.9499999999999993,1.6666666666666667,0.0,12.0,1,37.5,0,0,1.0,2.0,3.0,2.44,10,0,0,24,33,0,0,0
